TxnID,token,TransactionType,amount,SenderID,PrevBalanceSender,CurrentBalanceSender,ReceiverID,PrevBalanceReceiver,CurrentBalanceReceiver,time,Sender Location,Receiver Location,IsSuspicious,
25378145340,38,Cash Deposit,688437.71,UR40713535780,184562,872999.71,UR21766570836,25425.38,0,18-05-2019 14:50,Newburg - Maryland,Palm Beach - Florida,0,76
61700845012,185,Money Order,55951.04,UR26216012426,0,0,UR42638263091,822050.71,878001.76,24-05-2019 17:26,Mercersburg - Pennsylvania,Rose Bud - Arkansas,0,54
66798971603,251,Cash Withdrawal,95666.62,UR36139299482,0,0,UR23172388583,604666.94,700333.56,27-05-2019 11:52,Frederick - Maryland,Nondalton - Alaska,0,34
25881055207,330,Card,4826.11,UR26957018093,0,0,UR16014372754,0,0,30-05-2019 18:58,San Juan - Puerto Rico,Santa Cruz - New Mexico,0,60
41878566342,164,Cash Withdrawal,33077.62,UR13133956038,0,0,UR16936785665,8520690.24,8553767.86,23-05-2019 20:46,Ferriday - Louisiana,Bayard - Iowa,0,57
65903899895,215,Cash Deposit,233926.77,UR16832295686,23429022.22,23662948.99,UR31990212444,3518650.14,3284723.37,25-05-2019 23:28,Cannon Falls - Minnesota,NA,0,32
48956839594,378,Cash Withdrawal,214680.13,UR28255587695,110132,0,UR17564297452,7148.86,221828.99,01-06-2019 18:27,Iuka - Illinois,Abington - Pennsylvania,0,56
56239771336,141,Card,41086.41,UR31109139626,0,0,UR31257373347,0,0,22-05-2019 21:22,Willowbrook - Illinois,Yemassee - South Carolina,0,17
27399721312,299,Cash Deposit,35868.25,UR39088142567,1509885.48,1545753.73,UR21806260246,3669996.18,3634127.93,29-05-2019 11:18,Palm Beach Gardens - Florida,Severn - Virginia,0,84
67698773124,259,Cash Withdrawal,254822.73,UR38748001159,31344,0,UR40019684222,224017.39,478840.12,27-05-2019 19:29,Colorado Springs - Colorado,Indianapolis - Indiana,0,16
66815169022,22,Cash Deposit,162181.34,UR12630372091,1613231.04,1775412.38,UR16646182681,2162298.05,2000116.71,17-05-2019 22:30,Rion - South Carolina,NA,0,42
2453633762,18,Card,17936.26,UR41927446780,0,0,UR38342985500,0,0,17-05-2019 18:41,Bloomsburg - Pennsylvania,Loris - South Carolina,0,45
70589710962,228,Cash Withdrawal,134219.57,UR17834027990,135481,1261.43,UR20473067839,58458.47,192678.04,26-05-2019 12:27,Russell Springs - Kentucky,Bremerton - Washington,0,12
35774044224,186,Cash Withdrawal,52461.29,UR14612111326,20301,0,UR34545464045,1299306.21,1351767.5,24-05-2019 18:44,Collegeville - Pennsylvania,Worcester - Massachusetts,0,7
3733667950,139,Money Order,375141.86,UR12891941265,375141.86,0,UR22179969504,0,0,22-05-2019 19:50,Danville - Pennsylvania,Lumberton - Mississippi,1,55
8487616642,251,Money Order,243689.79,UR36866095846,402232,158542.21,UR35571185664,3718443.24,3962133.03,27-05-2019 11:32,Connersville - Indiana,Reinholds - Pennsylvania,0,67
71149542684,161,Cash Withdrawal,84282.6,UR36494391945,0,0,UR13079664495,425899.07,510181.68,23-05-2019 17:51,Paradise - Pennsylvania,Louisa - Virginia,0,86
29527738925,188,Cash Deposit,207195.49,UR15861081308,156837.42,364032.91,UR43048001003,211254.31,4058.82,24-05-2019 20:31,Urbana - Indiana,NA,0,56
34861951353,39,Money Order,42159.76,UR17919563362,0,0,UR13192770825,106940.88,149100.64,18-05-2019 15:31,Essex - New York,NA,0,76
10991255925,425,Money Order,9585040.37,UR35180474862,19585040.37,19585040.37,UR41667566680,0,0,03-06-2019 17:07,Danville - Pennsylvania,Lumberton - Mississippi,1,11
64636424773,400,Cash Deposit,136573.29,UR14616777362,21684,158257.29,UR18030195918,NA,0,02-06-2019 16:33,Fremont - Missouri,Laingsburg - Michigan,0,16
13709738321,41,Cash Withdrawal,65863.16,UR12346194288,615,0,UR40986949176,0,65863.16,18-05-2019 17:22,Wann - Oklahoma,Waverly - Virginia,0,44
59924493323,17,Cash Withdrawal,163071.57,UR28747409477,271934,108862.43,UR13013608937,4504722.57,4667794.13,17-05-2019 17:22,Deposit - New York,Taconite - Minnesota,0,21
17785362311,19,Card,6468.91,UR37332052440,5075,0,UR21077716123,0,0,17-05-2019 19:05,Canton - Massachusetts,Burlington - Oklahoma,0,43
43572096892,179,Cash Withdrawal,97314.07,UR14190933861,0,0,UR12094985114,144014,241328.07,24-05-2019 11:11,Beaumont - Texas,NA,0,68
57301772478,302,Cash Withdrawal,78947.55,UR37035801625,39803,0,UR35699467938,0,78947.55,29-05-2019 14:52,Crawford - Georgia,Eastman - Wisconsin,0,84
14537723470,355,Cash Deposit,299725.21,UR21913544801,4770819.65,5070544.87,UR17503697119,437681.13,137955.92,31-05-2019 19:03,Montrose - Arkansas,East Palatka - Florida,0,68
38761073987,12,Cash Deposit,102368.66,UR28682941370,7355940.72,7458309.38,UR12256709701,NA,4873033.32,17-05-2019 12:18,Rosedale - New York,Steilacoom - Washington,0,52
3648866237,407,Card,22152.58,UR27455993831,0,0,UR40214771290,0,0,02-06-2019 23:47,Watauga - South Dakota,Weston - Colorado,0,17
62722933795,255,Cash Withdrawal,154388.93,UR41122204947,0,0,UR41069182199,2437655.1,2592044.03,27-05-2019 15:46,Oaklyn - New Jersey,Elizabethtown - Indiana,0,32
30332567336,298,Cash Withdrawal,152886.76,UR21202211228,0,0,UR17455379483,237659.62,390546.38,29-05-2019 10:47,Wyckoff - New Jersey,Holcombe - Wisconsin,0,41
52546152405,235,Cash Deposit,187963.71,UR12425175394,3636298.97,3824262.68,UR17182320458,4014997.35,3827033.64,26-05-2019 19:38,Waco - Texas,Oakville - California,0,58
9643975158,290,Cash Deposit,378552.06,UR20425208636,1508103.06,1886655.12,UR37623763419,1236934.03,858381.97,29-05-2019 02:20,Limon - Colorado,Luzerne - Michigan,0,22
30771004287,253,Cash Deposit,1725.35,UR36305733048,11603050.15,11604775.49,UR31283613771,90573.45,88848.11,27-05-2019 13:42,Oakdale - Nebraska,Richmond - Texas,0,100
62408604109,16,Cash Deposit,71249.25,UR28092967929,9226693.8,9297943.05,UR38414469463,NA,1973963.93,17-05-2019 16:11,Willington - Connecticut,Bayamon - Puerto Rico,0,78
36504295151,370,Card,2661.13,UR29844119988,165965.7,163304.57,UR24334523700,0,0,01-06-2019 10:43,Windermere - Florida,Conklin - New York,0,16
51014659621,356,Card,18753.4,UR33779033991,689,0,UR12468186295,0,0,31-05-2019 20:25,Madison Lake - Minnesota,Hicksville - New York,0,29
26674229434,19,Cash Deposit,47051.24,UR38694411856,11504535.81,11551587.04,UR21653656931,152080.79,105029.55,17-05-2019 19:53,Chester - Vermont,New Ipswich - New Hampshire,0,32
61099104626,299,Cash Deposit,83644.83,UR12984230868,42497,126141.83,UR16672349410,828.96,0,29-05-2019 11:51,Cotton Plant - Arkansas,Winterville - North Carolina,0,45
16000631409,109,Cash Withdrawal,3523089.46,UR41467560073,3523089.46,0,UR34282155898,NA,12260707.61,21-05-2019 13:00,Danville - Pennsylvania,Lumberton - Mississippi,1,35
34648945547,715,Card,13425.78,UR28474171133,350546,337120.22,UR25076685911,0,0,15-06-2019 19:18,Brownton - Minnesota,Amite - Louisiana,0,85
23534180825,162,Cash Withdrawal,100647.91,UR33457161495,20979,0,UR39219567100,458107.11,558755.03,23-05-2019 18:36,Osceola - Missouri,Anamoose - North Dakota,0,86
41287268222,283,Cash Withdrawal,160048.93,UR23336119475,101315,0,UR25995149054,6274716.24,6434765.17,28-05-2019 19:56,Troy - North Carolina,Florence - Colorado,0,80
61349127333,325,Cash Withdrawal,173207.47,UR36908541580,60956,0,UR20805049965,117254.33,290461.8,30-05-2019 13:19,Morongo Valley - California,Greenfield - Massachusetts,0,98
7872927248,206,Cash Withdrawal,221728.55,UR30611946811,0,0,UR12998572267,386481.93,608210.48,25-05-2019 14:19,Walnut - California,Augusta - Maine,0,95
67845919291,129,Money Order,1144170,UR16757847499,10003,0,UR32634273088,0,1513647.93,22-05-2019 09:31,Brownsville - Texas,Tres Pinos - California,0,40
65555213640,300,Money Order,379292.75,UR41240203920,0,0,UR26875981233,673395.88,1052688.63,29-05-2019 12:23,Cedar Falls - Iowa,NA,0,33
53053889620,376,Cash Withdrawal,281214.59,UR31483013153,0,0,UR36675849397,1624332.1,1905546.68,01-06-2019 16:07,Humacao - Puerto Rico,Wayland - Massachusetts,0,28
44041175878,476,Card,19332.76,UR24734162877,30654,11321.24,UR29464503574,0,0,05-06-2019 20:29,Kilbourne - Illinois,Louisville - Kentucky,0,33
33271951293,131,Cash Deposit,61970.56,UR20025121168,5035725.5,5097696.07,UR32789930511,4476386.48,4414415.92,22-05-2019 11:25,Kekaha - Hawaii,Henrico - Virginia,0,27
23371426237,209,Cash Withdrawal,76225.48,UR17219029183,0,0,UR29217294816,503719.58,579945.06,25-05-2019 17:00,Desert Hot Springs - California,Maricao - Puerto Rico,0,65
37995670158,263,Card,2262.31,UR37393183429,10006,7743.69,UR20206853250,0,0,27-05-2019 23:24,Silverton - Idaho,Burdett - New York,0,44
35951924034,38,Cash Withdrawal,58310.58,UR21190356793,0,0,UR22757043167,620329.5,678640.08,18-05-2019 14:33,New Berlin - New York,West Sacramento - California,0,18
42362733772,139,Money Order,101986.67,UR25201357972,10473,0,UR26716870150,0,101986.67,22-05-2019 19:41,Marshall - Illinois,Keslers Cross Lanes - West Virginia,0,28
45654781909,673,Cash Withdrawal,888905.27,UR39870408778,888905.27,0,UR29518024793,220392.44,1109297.71,14-06-2019 01:12,Danville - Pennsylvania,Lumberton - Mississippi,1,46
19812659397,188,Cash Deposit,10344.13,UR36448802766,1257,11601.13,UR39161909901,472473.44,462129.32,24-05-2019 20:06,West Hills - California,Coulee Dam - Washington,0,85
6349619616,160,Money Order,23060.68,UR13093643911,0,0,UR19744063424,100410.92,123471.59,23-05-2019 16:06,Kenner - Louisiana,Chester - South Carolina,0,47
43548392534,205,Cash Deposit,481604.87,UR39234126288,3059906.57,3541511.44,UR35059124822,5594821.58,5113216.71,25-05-2019 13:56,Chester - Ohio,Brookings - South Dakota,0,41
18135262773,158,Money Order,27723.34,UR13105917037,27723.34,0,UR18286939167,0,0,23-05-2019 14:10,Danville - Pennsylvania,Lumberton - Mississippi,1,84
48336528582,36,Money Order,143006.17,UR28643162892,0,0,UR20925346563,895232.41,3652079.83,18-05-2019 12:17,NA,Fort Ransom - North Dakota,0,42
4525981271,40,Cash Withdrawal,135667.77,UR39294505540,105830,0,UR23602548424,1597978.97,1733646.74,18-05-2019 16:21,Guayama - Puerto Rico,Bolivar - Missouri,0,60
7561061584,37,Cash Deposit,47591.63,UR42160732656,1295930.51,1343522.15,UR25239017444,3152540.65,3104949.02,18-05-2019 13:54,NA,East Thetford - Vermont,0,36
53674884604,306,Money Order,586103.35,UR43094425291,230129.89,0,UR31465654050,37006.42,124581.72,29-05-2019 18:55,Shelburn - Indiana,Plantsville - Connecticut,0,29
43479574107,43,Cash Withdrawal,347411.42,UR21968220996,0,0,UR36255554023,756224.42,1103635.84,18-05-2019 19:58,Cadiz - Kentucky,Art - Texas,0,9
13165289620,290,Cash Withdrawal,165368.59,UR39100803885,165368.59,0,UR17701815206,19946.26,185314.85,29-05-2019 02:41,Danville - Pennsylvania,Lumberton - Mississippi,1,47
43261774339,351,Card,54719.21,UR39237765071,0,0,UR23223484256,0,0,31-05-2019 15:45,Placerville - California,Guayama - Puerto Rico,0,67
12897530731,254,Cash Deposit,182713.31,UR20113826153,778155.05,960868.35,UR13567333922,188160.17,5446.86,27-05-2019 14:22,Tumacacori - Arizona,Hoonah - Alaska,0,74
64889937810,276,Card,7198.91,UR19389635597,59120.4,51921.49,UR21431087250,0,0,28-05-2019 12:01,Lenzburg - Illinois,Braddock Heights - Maryland,0,81
60204679526,322,Cash Withdrawal,243169.16,UR22650429023,0,0,UR16475084028,8014559.13,8257728.29,30-05-2019 10:53,Donie - Texas,NA,0,57
8562086427,190,Card,958.4,UR39092248401,0,0,UR38194443766,NA,0,24-05-2019 22:33,Fort Collins - Colorado,Cuero - Texas,0,45
63435222864,331,Cash Withdrawal,175271.83,UR24065176765,4771,0,UR16216106706,918338.95,1093610.79,30-05-2019 19:03,Grand Junction - Michigan,Tangerine - Florida,0,29
12778551592,356,Money Order,915829.06,UR32886332092,0,0,UR15214314532,1959283.54,2875112.59,31-05-2019 20:39,NA,Freeport - New York,0,30
31130123043,540,Card,6243,UR20712892543,0,0,UR23489268495,0,0,08-06-2019 12:59,Lake Hiawatha - New Jersey,Eads - Tennessee,0,41
49019914526,97,Money Order,195158.75,UR19830189890,19006,0,UR22500671491,3686640.7,3881799.45,21-05-2019 01:06,Chesterton - Indiana,Los Angeles - California,0,47
31367503104,36,Cash Withdrawal,66277.04,UR19258261591,0,0,UR25314243169,NA,153664.99,18-05-2019 12:35,West Burlington - Iowa,Streeter - North Dakota,0,22
19771672986,250,Cash Withdrawal,122297.57,UR42662776531,152843,30545.43,UR17542297754,271284.6,393582.17,27-05-2019 10:26,Virgie - Kentucky,Yawkey - West Virginia,0,81
12002533420,11,Cash Deposit,297874.66,UR17252722948,1712950.1,2010824.76,UR12610834549,926090.48,628215.82,17-05-2019 11:51,Tiller - Oregon,Goodfellow AFB - Texas,0,27
55714310933,242,Money Order,509985.31,UR17746034112,509985.31,0,UR21880128477,0,0,27-05-2019 02:47,Danville - Pennsylvania,Lumberton - Mississippi,1,82
18233255103,380,Cash Deposit,524093.91,UR30064501455,2465124.98,2989218.89,UR20427142674,2332129.04,1808035.13,01-06-2019 20:11,Bosque - New Mexico,Freehold - New Jersey,0,11
26504063656,707,Money Order,15371.72,UR18979382309,15371.72,0,UR33593804586,0,0,15-06-2019 11:15,Danville - Pennsylvania,Lumberton - Mississippi,1,50
42860442545,282,Card,26452.01,UR36142002910,0,0,UR37185402123,0,0,28-05-2019 18:41,Clinton - New York,Newport - Kentucky,0,88
49379631311,41,Cash Withdrawal,14669.83,UR19152884052,0,0,UR15620927499,51612.82,66282.65,18-05-2019 17:02,Waring - Texas,Bonanza - Utah,0,30
47809121561,19,Card,11834.69,UR16507811649,599625,587790.31,UR21829445106,0,0,17-05-2019 19:27,Rogers - New Mexico,Shelter Island - New York,0,80
56049379491,585,Money Order,814995.14,UR33590929237,0,0,UR19815811438,3088771.37,3903766.51,10-06-2019 09:53,Greenleaf - Kansas,Arecibo - Puerto Rico,0,73
30983031560,167,Card,9599.58,UR33568089157,158407,148807.42,UR21491892228,0,0,23-05-2019 23:55,Sturgis - South Dakota,Lakehead - California,0,76
57495919038,670,Cash Withdrawal,10000000,UR36927682214,10000000,0,UR41464944709,1476475.64,11476475.64,13-06-2019 22:03,Danville - Pennsylvania,Lumberton - Mississippi,1,78
7421748585,43,Cash Withdrawal,120081.79,UR35095187197,0,0,UR14685956903,209495.45,329577.24,18-05-2019 19:21,Wood River - Nebraska,White Mountain - Alaska,0,94
16325009689,282,Cash Withdrawal,27253.61,UR19285030293,20970,0,UR19998705706,0,27253.61,28-05-2019 18:41,Jennings - Florida,Bedford - Indiana,0,96
5867086137,111,Cash Withdrawal,574709.63,UR39905422664,574709.63,0,UR41994878882,0,574709.63,21-05-2019 15:29,Danville - Pennsylvania,Lumberton - Mississippi,1,9
13618287804,354,Money Order,1400392.33,UR27282985831,0,0,UR16506078103,2516329.21,3916721.55,31-05-2019 18:57,Rohnert Park - California,Linden - Texas,0,43
31673036941,216,Cash Withdrawal,36300.25,UR43010779568,36300.25,0,UR38609871006,0,36300.25,26-05-2019 00:35,Danville - Pennsylvania,NA,1,1
10347196943,584,Cash Withdrawal,645135.6,UR16246512540,645135.6,0,UR39896237578,NA,807495.15,10-06-2019 08:06,Danville - Pennsylvania,Lumberton - Mississippi,1,66
6196257814,18,Cash Withdrawal,83810.7,UR19325229309,151003.27,67192.57,UR42857489030,210244.33,294055.03,17-05-2019 18:59,Dell City - Texas,Blue Grass - Iowa,0,74
38913182656,161,Card,28460.38,UR17786508761,0,0,UR20289616939,0,0,23-05-2019 17:16,Buffalo - New York,Fort Hood - Texas,0,63
18987484087,402,Cash Deposit,47063.47,UR18869373032,5070,52133.47,UR32088304673,3272567.11,3225503.65,02-06-2019 18:10,Afton - Wisconsin,Lemont - Pennsylvania,0,40
57450275299,274,Card,10565.99,UR25702780298,49697,39131.01,UR38317716619,0,0,28-05-2019 10:34,Pacoima - California,Trent - Texas,0,80
19784838509,38,Cash Withdrawal,84637.07,UR17009669483,0,0,UR15854869959,139713.32,224350.39,18-05-2019 14:18,Gallup - New Mexico,Kirkwood - California,0,31
63089151692,399,Card,30503.84,UR13323948642,0,0,UR36146435777,0,0,02-06-2019 15:13,Saginaw - Minnesota,Croton Falls - New York,0,97
64241369411,181,Card,2790.87,UR27924673296,101349.53,98558.66,UR17860570994,0,0,24-05-2019 13:39,Monte Vista - Colorado,Dividing Creek - New Jersey,0,96
15416800941,236,Cash Withdrawal,8288.19,UR34184719267,35739,27450.81,UR42918964636,209706.02,217994.21,26-05-2019 20:34,Moorland - Iowa,Barnesville - Ohio,0,21
19571044390,194,Money Order,452294.74,UR42155660509,452294.74,0,UR27886267279,0,0,25-05-2019 02:36,Danville - Pennsylvania,Lumberton - Mississippi,1,56
10770121166,281,Cash Withdrawal,194898.29,UR38122092599,0,0,UR34223076492,802720.34,997618.63,28-05-2019 17:54,Trivoli - Illinois,Tracys Landing - Maryland,0,66
7816094102,188,Card,13410.31,UR24267915097,0,0,UR39086382293,0,0,24-05-2019 20:54,Galesburg - Illinois,Accoville - West Virginia,0,70
32257853207,330,Cash Withdrawal,9198459.96,UR42837405653,9198459.96,0,UR30166991450,NA,15173859.31,30-05-2019 18:57,Danville - Pennsylvania,Lumberton - Mississippi,1,36
55627344420,136,Cash Withdrawal,128879.26,UR20467983850,0,0,UR31760629576,821570.62,950449.88,22-05-2019 16:17,Chamisal - New Mexico,Cabo Rojo - Puerto Rico,0,84
54650969503,424,Cash Withdrawal,1058602.68,UR14114598472,1058602.68,0,UR18564713384,628385.94,1686988.62,03-06-2019 16:39,Danville - Pennsylvania,Lumberton - Mississippi,1,48
18790477580,201,Cash Withdrawal,79347.96,UR21532455765,31262,0,UR25374267059,1217633.1,1296981.06,25-05-2019 09:59,Manati - Puerto Rico,Loogootee - Indiana,0,94
27368344262,230,Cash Withdrawal,145593.55,UR31912692702,0,0,UR36389758395,6233090.96,6378684.51,26-05-2019 14:40,Hillsdale - Kansas,Benton - Missouri,0,67
67276813711,402,Card,11127.06,UR25745399772,104188.29,93061.22,UR35118087438,0,0,02-06-2019 18:07,Sewell - New Jersey,Eufaula - Alabama,0,90
29656682734,189,Debit Card,3726.32,UR28527946218,102390,98663.68,UR14294286478,45669.49,49395.8,24-05-2019 21:39,Lincoln - Nebraska,Floral Park - New York,0,37
3369826912,167,Card,1691.77,UR29077198189,0,0,UR41970691860,0,0,23-05-2019 23:23,Baton Rouge - Louisiana,Freeman - South Dakota,0,61
54471172241,398,Cash Deposit,183585.71,UR35333564653,1819165.77,2002751.49,UR14794181391,206577,22991.29,02-06-2019 14:33,Saint Jo - Texas,Stickney - South Dakota,0,71
24763712090,133,Card,9314.44,UR41538435804,169788,160473.56,UR19593334791,0,0,22-05-2019 13:27,NA,Mc Roberts - Kentucky,0,5
54378090409,280,Cash Withdrawal,188542.93,UR39428595442,26616,0,UR36182351040,165740.24,354283.17,28-05-2019 16:26,Linton - Indiana,Raisin City - California,0,77
66420855261,379,Money Order,302718.78,UR25171051863,32565,0,UR29497214415,320277.29,622996.07,01-06-2019 19:36,Fort Duchesne - Utah,Mobile - Alabama,0,99
37619976462,304,Card,5275.35,UR18591682751,0,0,UR30052820528,0,0,29-05-2019 16:08,Stockton - Utah,Kenbridge - Virginia,0,1
4150803761,311,Cash Deposit,365017.24,UR17395989682,7943592.04,8308609.28,UR36794370060,3129883.33,2764866.1,29-05-2019 23:46,NA,Bay Minette - Alabama,0,0
61072575965,226,Cash Withdrawal,334429.47,UR17851207672,0,0,UR19535608583,1687715.23,2022144.7,26-05-2019 10:23,Columbus - Ohio,Ranchos De Taos - New Mexico,0,52
40199927387,207,Cash Deposit,37765.11,UR17405005224,4662499.19,4700264.29,UR24132735336,6856907.32,6819142.22,25-05-2019 15:37,La Canada Flintridge - California,Minneapolis - Minnesota,0,85
41042663921,182,Card,2655.69,UR18536031772,0,0,UR21190220602,0,0,24-05-2019 14:30,Pope Valley - California,Cynthiana - Kentucky,0,85
656461602,140,Money Order,513309.79,UR28599466974,1341,0,UR13583828203,178374.05,881532.58,22-05-2019 20:34,Auburndale - Florida,Northfield - Connecticut,0,70
49908241718,46,Card,8111.37,UR19909891043,22191.04,14079.66,UR28004405740,0,0,18-05-2019 22:10,Torrey - Utah,Clothier - West Virginia,0,32
52721865976,520,Card,29587.84,UR30925690150,10905,0,UR38996773048,0,0,07-06-2019 16:21,Wilsonville - Nebraska,Jacksonville - Georgia,0,56
56778432594,47,Money Order,13172.17,UR13388116676,13172.17,0,UR26064075414,0,0,18-05-2019 23:51,Danville - Pennsylvania,Lumberton - Mississippi,1,83
58630911573,578,Cash Withdrawal,736677.36,UR21301594259,736677.36,0,UR41607656800,190199.92,926877.28,10-06-2019 02:37,Danville - Pennsylvania,Lumberton - Mississippi,1,61
21794595691,330,Cash Withdrawal,85259.65,UR24980875969,0,0,UR40155583402,2332951.63,2418211.28,30-05-2019 18:27,Matewan - West Virginia,Proctor - Vermont,0,90
42414598283,249,Money Order,484954,UR32029289628,30985.79,0,UR26183762749,1630432.09,2115386.09,27-05-2019 09:45,Andalusia - Alabama,San Juan - Puerto Rico,0,35
63542031256,397,Cash Withdrawal,234745.01,UR17653716219,0,0,UR42319652121,433775.72,668520.73,02-06-2019 13:21,Glenn Dale - Maryland,Mcgregor - Minnesota,0,26
63204243458,211,Cash Withdrawal,189827.53,UR27027680594,367613.62,177786.09,UR28085522767,264368.42,454195.95,25-05-2019 19:25,Chicago - Illinois,South New Berlin - New York,0,62
3491657972,348,Cash Withdrawal,429796.83,UR20539716446,0,0,UR22600888951,458732.86,888529.69,31-05-2019 12:03,Mayaguez - Puerto Rico,Woods Cross Roads - Virginia,0,57
17706937063,545,Card,57506.85,UR39342277007,31384,0,UR29089242759,0,0,08-06-2019 17:09,Oakland - Tennessee,Taylors Falls - Minnesota,0,61
49170964356,161,Cash Withdrawal,112745.6,UR28318439380,31229,0,UR18487097493,925945.89,1293061.52,23-05-2019 17:45,Dorado - Puerto Rico,Glenwood - Minnesota,0,43
9793510084,403,Cash Withdrawal,237568.48,UR20747728187,0,0,UR25033179514,1086977.2,1324545.69,02-06-2019 19:55,Hartland - Michigan,Gilliam - Louisiana,0,34
70789413907,11,Cash Withdrawal,268711.41,UR14415874808,0,0,UR42637399046,1191473.63,2708708.54,17-05-2019 11:25,Dodson - Louisiana,Sugar Grove - North Carolina,0,42
44560163480,350,Cash Deposit,182369.13,UR13776808874,1028782.88,1211152.02,UR13038759064,854232.53,671863.4,31-05-2019 14:20,Bayamon - Puerto Rico,Helenville - Wisconsin,0,45
17439492715,189,Money Order,2339743.18,UR28135566451,2339743.18,0,UR23897397748,0,0,24-05-2019 21:27,Danville - Pennsylvania,Lumberton - Mississippi,1,90
57776504071,130,Cash Deposit,28746.16,UR14260890125,2747642.38,2776388.55,UR37537308184,855680.3,826934.14,22-05-2019 10:15,Wallace - South Dakota,Dolgeville - New York,0,59
29996249559,281,Cash Withdrawal,54051.73,UR12364313786,0,0,UR19444290202,194750.6,248802.33,28-05-2019 17:32,Telferner - Texas,Mc Adenville - North Carolina,0,17
64618434812,208,Card,13937.41,UR21118749854,0,0,UR13897517124,NA,0,25-05-2019 16:29,Dalton - Minnesota,Madera - California,0,72
58668306603,402,Cash Withdrawal,246971.72,UR32325410976,12513,0,UR19905956536,0,246971.72,02-06-2019 18:07,NA,Escalon - California,0,53
10292397354,180,Card,228.81,UR33383189998,82421,82192.19,UR29160253732,0,0,24-05-2019 12:32,Punta Gorda - Florida,Monroe - Ohio,0,62
11497833637,398,Cash Deposit,76161.69,UR27214165407,11013,87174.69,UR33999524157,647862.25,571700.57,02-06-2019 14:08,Roosevelt - Utah,Bremen - Kansas,0,3
36899514081,249,Card,29393.17,UR29771527597,50769,21375.83,UR35558908265,0,0,27-05-2019 09:49,Merrillan - Wisconsin,Pleasantville - Ohio,0,87
23905663001,226,Card,13457.47,UR34842901115,0,0,UR13319140969,0,0,26-05-2019 10:02,Mingo - Iowa,Woodcliff Lake - New Jersey,0,6
65311686237,17,Cash Deposit,61383.43,UR13686287385,354343,415726.43,UR32350153886,92875.55,31492.12,17-05-2019 17:45,Vandalia - Missouri,Flushing - New York,0,17
67329328980,282,Cash Withdrawal,171056.07,UR23157369229,39179,0,UR25447234202,6977755.26,7148811.33,28-05-2019 18:12,NA,Queens Village - New York,0,96
7668659024,138,Card,14677.23,UR26916794151,103628,88950.77,UR35570304401,NA,0,22-05-2019 18:50,Foreston - Minnesota,San Juan - Puerto Rico,0,78
40789275270,403,Cash Withdrawal,9442.83,UR14679244053,5082,0,UR24468253837,0,9442.83,02-06-2019 19:00,Deerwood - Minnesota,Edna - Kansas,0,67
8588864031,184,Card,13260.51,UR33031100378,0,0,UR31303857768,0,0,24-05-2019 16:47,Greenville - New York,Hartman - Colorado,0,59
28164139878,179,Cash Withdrawal,225361.44,UR31656533279,225361.44,0,UR26234470153,592102.39,817463.83,24-05-2019 11:26,Danville - Pennsylvania,NA,1,40
20022617668,18,Cash Withdrawal,367277.89,UR42471469369,0,0,UR27776241625,383322.93,750600.82,17-05-2019 18:35,Pecos - New Mexico,Caguas - Puerto Rico,0,30
36146487531,348,Cash Deposit,151146.81,UR25237096138,2575,153721.81,UR39771286759,0,0,31-05-2019 12:35,Ocean City - Maryland,Haddam - Kansas,0,62
1694015672,47,Card,1863.04,UR37606186966,207896.18,206033.13,UR21835496538,0,0,18-05-2019 23:55,Cyclone - West Virginia,Montandon - Pennsylvania,0,15
55710551723,208,Card,5398.55,UR17361708105,119583.23,114184.67,UR38452287304,NA,0,25-05-2019 16:01,Royal Center - Indiana,Prescott - Kansas,0,63
43856170556,255,Money Order,375435.65,UR29894737601,0,0,UR13696372410,4908105.46,5283541.11,27-05-2019 15:03,Elko New Market - Minnesota,Philadelphia - Pennsylvania,0,85
64093650712,686,Cash Withdrawal,302.63,UR20777016158,0,0,UR25771531229,36760.16,37062.79,14-06-2019 14:31,Mcarthur - California,Carlin - Nevada,0,0
13294152909,137,Money Order,92330.94,UR19001046382,0,0,UR13697764023,8474732.03,8567062.97,22-05-2019 17:07,Salem - Connecticut,Bellmore - New York,0,52
56488003689,11,Cash Withdrawal,305996.36,UR22229041875,106905,0,UR29484508030,1140128.52,1446124.88,17-05-2019 11:43,Winslow - Indiana,Langley - Arkansas,0,93
7763009114,307,Cash Withdrawal,122382.29,UR40877179394,0,0,UR21690316698,1508548.89,1630931.18,29-05-2019 19:53,Pontiac - Illinois,Tiffin - Iowa,0,8
29473806991,328,Card,30097.95,UR20798898779,3662,0,UR35926504133,0,0,30-05-2019 16:00,Ronkonkoma - New York,Birdseye - Indiana,0,56
70331603725,33,Card,12285.59,UR41272588026,0,0,UR27579612565,0,0,18-05-2019 09:03,Eureka - South Dakota,Indian Rocks Beach - Florida,0,86
15345752629,129,Money Order,226166.72,UR29808319258,0,0,UR28322106905,19496520.82,19722687.54,22-05-2019 09:46,Isabela - Puerto Rico,Fredonia - Kentucky,0,27
63177903161,182,Cash Withdrawal,311302.71,UR12987543983,0,0,UR28681600191,2015295.52,2326598.24,24-05-2019 14:14,Brooksville - Mississippi,Procious - West Virginia,0,95
28357681010,301,Cash Deposit,186839.46,UR27251764557,10519351.3,10706190.76,UR15713537837,2274161.03,2087321.57,29-05-2019 13:46,Tolu - Kentucky,Buffalo - Minnesota,0,52
